filename,gender,area_face,Nose_vs_Face,Mouth_vs_Face,Eyes_vs_Face,Nose_vs_Mouth,Eyes_vs_Nose,Eyes_vs_Mouth,face_vs_nose,face_vs_mouth,face_vs_l_eye,face_vs_r_eye,face_vs_hair,nose_vs_l_eye,nose_vs_r_eye,nose_vs_hair,mouth_vs_nose,mouth_vs_l_eye,mouth_vs_r_eye,mouth_vs_hair,l_eye_vs_nose,l_eye_vs_mouth,l_eye_vs_hair,r_eye_vs_nose,r_eye_vs_mouth,r_eye_vs_l_eye,r_eye_vs_hair,hair_vs_face,hair_vs_nose,hair_vs_mouth,hair_vs_l_eye,hair_vs_r_eye
10000217_1981-05-05_2009.jpg,Male,15390,0.0509421702404158,0.0157894736842105,0.0240415854450942,3.2263374485596708,0.4719387755102041,1.522633744855967,19.630102040816347,63.33333333333344,43.370292553106076,1015.9215014853438,0.3806038835270735,2.2093768266169675,51.75324607956522,0.019388787828799568,0.3099489795918365,0.6847940929437789,16.040865812926455,0.006009535003059046,0.4526163160365974,1.4602929702579943,0.00877568171948648,0.01932245947360682,0.06234077459797431,0.04269059419423239,0.0003746390670643408,2.6274035638652826,51.57620006108003,166.4022257114682,113.95126121991083,2669.2357736099616
10000548_1925-04-04_1964.jpg,Male,7954,0.057329645461403,0.033568016092532,0.008549157656525,1.7078651685393258,0.1491228070175438,0.2546816479400749,17.442982456140374,29.790262172284695,3899.0196078431463,120.58823529411792,14.385996883360447,223.52941176470614,6.9132807762280235,0.8247441009319029,0.5855263157894735,130.88235294117655,4.047907822922986,0.4829093748877587,0.004473684210526311,0.007640449438202242,0.003689644662063772,0.1446491228070174,0.24704119850187253,32.333333333333336,0.11929851074006198,0.06951204063978696,1.2124973053703205,2.070781914789762,271.02880943571904,8.382334312444918
100012_1948-07-03_2008.jpg,Male,41309,0.0677576315088721,0.0224648381708586,0.0130237962671572,3.0161637931034484,0.1922115041086102,0.5797413793103449,14.758485173276185,44.51400862068976,83.04680231962045,1017.9221036784503,0.31139885260446465,5.627054629562987,68.97199080578032,0.02109964870705889,0.3315469810646655,1.865632974717558,22.867455329676332,0.006995524830350348,0.17771286504777772,0.5360111091257872,0.0037496790232330744,0.014498639060831533,0.04373027018455551,0.08158463404961483,0.00030591619091398757,3.211315621866433,47.394153992025934,142.9485312755181,266.68949363505067,3268.86915338575
10001965_1930-05-23_1961.jpg,Male,2416,0.0836092715231788,0.0,0.0,,0.0,,11.96039603960396,29.83754425730233,35.605021285073455,531.5662421309953,0.3392501748334022,2.9769098922122676,44.4438662708862,0.028364459981931805,0.40085055044960066,1.193295968932149,17.815348258793172,0.011369909396963035,0.3359188004366695,0.8380150658640667,0.009528155372164449,0.022500292704171625,0.05613137534409001,0.06698134392872002,0.0006382086519892281,2.9476771839279863,35.255386516683245,87.95144843169159,104.95210887528134,1566.8856836758744
10003541_1937-09-27_1971.jpg,Male,9721,0.0800329184240304,0.0258203888488838,0.0213969756197922,3.099601593625498,0.2673521850899742,0.8286852589641435,12.494858611825201,38.729083665338734,48.755174492957025,1128.2451721552204,0.31712224788025545,3.9020189029441976,90.29675382540489,0.025380218995045632,0.3226221079691511,1.2588775638033314,29.131729061923636,0.008188219752900312,0.2562775898511071,0.7943584259129948,0.006504381353943582,0.011074595238867281,0.03432683305115044,0.04321327996451594,0.00028107565244394126,3.153358071482886,39.40076325563644,122.1266685772319,153.74252301392255,3557.7610202272626
100039_1904-12-07_1982.jpg,Male,809,1.7008652657601977,0.8454882571075402,0.0,2.0116959064327484,0.0,0.0,0.5879360465116279,1.182748538011696,35.749015986782624,501.41364588553756,0.2527135645914645,60.80425957702459,852.8370540648946,0.42983172420006815,0.49709302325581395,30.22537321997443,423.93934954970047,0.2136663512738711,0.01644621621834301,0.03308478584274851,0.0070691054736975005,0.001172556932457003,0.002358827981083094,0.0712964560899553,0.0005040021680007365,3.9570491659859854,2.3264918425019347,4.680194115910325,141.46061389531783,1984.1184492653585
10004299_1908-08-19_1950.jpg,Male,23664,0.0559077079107505,0.0104800540906017,0.0345672751859364,5.334677419354839,0.618291761148904,3.298387096774193,17.88662131519275,95.4193548387102,944.4791332738984,29.8431825407714,17.099920290455493,52.8036635108759,1.6684639326166564,0.9560173488959016,0.1874527588813293,9.898192404155067,0.31275816726298455,0.17920808958895112,0.018938079926860214,0.10102854735175885,0.01810513296485559,0.5993536812220431,3.1973585494224492,31.64807010725355,0.572992517372897,0.058479804760152056,1.046006122331246,5.580105241307443,55.23295531389522,1.7452234884058901
1000456_1933-06-12_1969.jpg,Male,12571,0.0604566064752207,0.0291941770742184,0.0346034523904224,2.0708446866485013,0.5723684210526315,1.1852861035422344,16.540789473684224,34.253405994550455,55.02273010895105,60.86743944548184,0.16666666666666666,3.326487541389131,3.679838833709822,0.01007610107920345,0.48289473684210493,1.6063433259076452,1.7769748052256626,0.0048656961790363995,0.30061738923044423,0.6225319232020103,0.003029051200052203,0.27175103182218774,0.5627541803402257,0.9039764217161489,0.002738190865018197,6.0,99.24473684210534,205.52043596730275,330.13638065370634,365.20463667289107
10004882_1987-05-16_2010.jpg,Male,1431,0.060796645702306,0.0398322851153039,0.0363382250174703,1.5263157894736843,0.5977011494252874,0.912280701754386,16.448275862068986,25.10526315789479,53.04189020833157,57.19121945587913,0.16666666666666666,3.2247690063765484,3.477034306541913,0.010132774283717666,0.6551724137931029,2.112779693832909,2.278056959458493,0.006638714185883983,0.3100997305613624,0.473310115067343,0.0031421705752199504,0.28760141886392565,0.43897058668704475,0.927448141742307,0.0029142002610250987,6.0,98.68965517241392,150.63157894736875,318.2513412499894,343.1473167352748
1000684_1972-04-05_2004.jpg,Male,2014,0.0903674280039722,0.0551142005958291,0.0198609731876861,1.6396396396396395,0.2197802197802197,0.3603603603603603,11.065934065934066,18.144144144144175,97.03333417843217,104.65465806727408,0.16666666666666666,8.768652840354845,9.457372278174718,0.015061238000662032,0.6098901098901088,5.347914644392231,5.767957818007648,0.00918570009930485,0.11404260360244034,0.18698877347427184,0.001717622795071511,0.1057376161777784,0.1733715868860874,0.9271764484296268,0.0015925394028761723,6.0,66.3956043956044,108.86486486486504,582.2000050705931,627.9279484036445
